Sentence,Label Integer,Label
در نهايت بايد بگم ديجي کالا کارش درسته و ميدونه چي معرفي کنه,1,Positive
رنگ‌های تولید شده و روشنایی صفحه نمایش دستگاه بسیار بالاست و در مجموع می‌توان گفت که کیفیت صفحه نمایش iPod Touch بسیار بهتر از رقبای اصلی مانند Samsung Galaxy Player 5.0 است.,2,Positive
بدین ترتیب که با توانایی زوم 24 برابر این لنز در رده ی پایین تر سوپرزوم ها قرار می گیرد.,-1,Negative
با وجود این مشخصات،  تمامی دستورات در MediaPad 10 به سرعت و بسیار روان اجرا می‌گردند.,2,Positive
من هم حدود 5ماه هست که دارم براي کاربرد خانگي عالي هست,2,Positive
خيلي حيفه,-1,Negative
من الان  چند روز اين گوشي رو خريدم از ديجي کالا واقعا به نسبت قيمت و مشخصات مي ارزيد گوشي خوب و خوش دستيه من قبل از اين مدل دو سيم 6102 يانگ رو داشتم که الان از ايني که تازه گرفتم راضيم و به دوستان پيشنهادش ميکنم ، مرسي از ديجي کالا به خاطر سرعت ارسال کالا.,1,Positive
اين دستگاه براي استفاده در فروشگاهها و موئسسات خصوصي و ادارات گزينه مناسبي بنظر ميرسد .,1,Positive
گوشه های Miro نسبتا تیز ساخته شده‌اند و سعی شده که طراحی آن خیلی مستطیلی شکل باشد.,-1,Negative
کمینه‌ی فاصله‌ی فوکوس این لنز در مود ماکرو 5 سانتی متر است که عالیست.,2,Positive
قيمت مناسب، اندازه ي کوچک، طراحي شيک و جمع و جور، کيفيت ساخت خوب,2,Positive
ولی در عین حال با آن خیلی راحت تر می‌توان به سرعت های شاتر بالاتر دسترسی پیدا کرد.,1,Positive
ولي خوشبختانه هارد سالمه ولي با اين کلک از گارانتي خارج ميکنن پس مواظب باشيد هنگام خريد هاردو باز کنيد حتي اگر توي پکشون باشه.,1,Positive
خوبي اپل اينه که تکه و هيچ چي مثل اون نيست,1,Positive
با توجه به مشکلات notofications ويندوز8 و تخليه باتري و مشکل calendar اندرويد جديد،  iOS 6 بهترين سيستم عامل است.,1,Positive
تو اين چند مدتي که دارمش فقط باتريش اذيتم کرده که شايد به خاطر عکس و فيلم‌هاي عاليه که باهاش ميگيرم و واقعاً ميشه گفت که با امکاناتي که اپراتورها تو ايران ارائه ميدن چيزي کم نداره.,1,Positive
ولي فيلمبرداريش براي يک آماتور خيلي عاليه .,2,Positive
در کانفیگ‌ها‌ی مختلف آن،  سخت افزارهای قدرتمندی قرار گرفته است تا بدین ترتیب با یک نوت‌بوک کاملاً سریع و کارآمد مواجه باشید.,2,Positive
همچنین رنگ‌ها بسیار زنده و طبیعی هستند و به سختی می‌توان پیکسل‌های تصویر را از یکدیگر تشخیص داد.,2,Positive
اين تبلت آخرين نسخه سيستم عامل اندرويد رو داره و بسياري از کاستي هاي نسخه هاي قبلي اين نسخه مرتفع شده.,1,Positive
احساس ضعيف شوک برق روي بدنه رو هم منم تاييد مي کنم.,-1,Negative
فایل‌ها و برنامه‌های خود را به اشتراک گذاشته، ذخیره ساخته و از آن‌ها لذت ببرید – راحت‌تر از همیشه به یمن وجود قابلیت‌های ارتباطی هوشمند می‌توانید تجربه مشاهده لذت‌بخش‌تر و هوشمندانه‌تری داشته باشید.,1,Positive
بر روی قاب پشتی گوشی هم دوربین به همراه فلاش LED محصور در یک قسمت فلزی به همراه بلندگو و یک لوگوی LG به چشم می‌خورند که منظره خوبی را برای قاب پشتی گوشی به وجود آورده‌اند.,1,Positive
مرورگر موجود بر روی این دستگاه،  مرورگر استاندارد سامسونگ است که عملکرد مناسبی دارد.,1,Positive
سيستم فوکوس اتوماتيک سوني واقعا از ديگر دوربين ها بهتر است و حتي سوني آن را نسبت به مدل هاي قبلي بهتر کرده است.,1,Positive
خوبه.,1,Positive
شک نکنيد.,1,Positive
"من به شخصه از اين کنسول راضي هستم بسيار عالي هستش ظاهر بسيار زيبايي داره از ps3 که در اين مورد سره در مورد گرافيک هم بايد بگم قبول دارم ps3 بهتره ولي شما به هزينه هاي ايکس باکس نگاه کنيد چقدر به صرفه تره ولي اصلا تفاوت زيادي با هم ندارن اگر واقعا ميخوايد اين کنسول روبگيريد بهترين انتخاب رو داشتيد شک نکنيد عاليه من که راضي هستم

باز هم ممنون ديجي کالا",2,Positive
حدود دو هفته بعد از خريد بود که متوجه شدم دستگاه در خواندن بازي هاي کپي مشکل داره و بعضي را اصلا نميخونه و برخي هم در حين بازي هنگ ميکنه.,-1,Negative
همه این کارها در Galaxy Note 8  به لطف قلم تعبیه شده بسیار راحت‌تر و لذت بخش تر از گذشته مقدور می‌باشند.,2,Positive
بعلاوه این دوربین مجهز به لرزش گیر تصویر هم می باشد که تکان های ناشی از حرکات تند را تا حد ممکن کاهش دهد.,1,Positive
بسته بندي زيبايي داشت و يکعدد فلش مموري با آرم کمپاني با روکش فلزي هم بعنوان اشانتيون تو بسته بود .,1,Positive
"سلام

من هشت ماه است که خريدم ، واقعا بهترين گوشي تو کلاس قيمت خودش هست

",2,Positive
البته متاسفانه این عمل در همه‌ی برنامه‌ها صورت نمی‌گیرد و فقط در تعدادی از برنامه‌ها مانند مرورگر اینترنت،  تماس‌ها،  دفترچه تلفن و یا ایمیل صورت می‌پذیرد.,-1,Negative
رنگ‌های زنده‌تر برای تصاویری بهتر قابلیت بهبود دهنده گسترده رنگ ها - Wide Color Enhancer Plus سامسونگ با بهره گیری از یک الگوریتم پیشرفته ارتقای کیفیت تصویر، می‌تواند کیفیت هر تصویری را بهتر ساخته و جزییات پنهان را آشکار سازد.,1,Positive
بهترين تجربه رو با ايفون5داشته باشين.,1,Positive
عاليه.,2,Positive
بدین ترتیب که میزان فشاری که شما با قلم بر روی صفحه نمایش ایجاد می‌نمایید کاملا توسط دستگاه درک می‌شود و در موارد مختلف مزیت‌های بسیاری را برایتان ایجاد می‌نماید.,1,Positive
البته پيشنهادم به همه دوستان اينکه حتماً گوشي رو با سيم کارت رايتل تست کنن تا لذت واقعيه کارکردن با اين گوشي رو بچشن.,1,Positive
این حافظه‌ی RAM،  جزو بالاترین  مقادیری است که تا کنون بر روی یک گوشی هوشمند قرار گرفته و پردازشگر گرافیکی هم توان تولید قدرت فراوانی دارد.,1,Positive
اگه پول دستم بياد حتما ميخرمش .,1,Positive
این دوربین فیلم برداری به راحتی تقریبا در هر مکانی نصب شود تا لحظات پر هیجان ورزشی از زاویه ی دید ورزشکار ثبت شوند.,1,Positive
با این دو دکمه و نمایشگر LCD کوچکی که جلوی دوربین قرار دارد می توانید میان آپشن های مختلف و منوی دوربین حرکت کنید.,1,Positive
بي صداست.,1,Positive
در ضمن ميتونين به عنوان هارد ديسک اينترنال هم ازش استفاده کنين!,1,Positive
يکي از مشکلاتي که من رو پس از خريد اين دستگاه خيلي آزار داد مربوط بود به کپي خور کردن اين دستگاه.,-1,Negative
