sentence,sentiment
سلام  از دوستانی که این گوشی رو گرفتن میخواستم بدونم حافظه رم این گوشی وقتی برنامه ای نصب نباشه چقدر فضا داره  من 5500 گرفتم کلا 75% رم این گوشی بدون نصب هیچ برنامه ای اشغاله  اگه میشه بهم اطلاع بدین چون قصد خریدشو دارم,2
ایول تلفن خوبی هست    شیک و مقاوم    کیفیت صداش هم خوبه,0
من نمیدونم چه فکری کردن اینو ساختن,2
این نمک خیلی از نمونه وارداتی اون به صرفه تر هست   واقعا نمک خوبی,0
سلام دوستان:  باید بگم که 718واقعا عالین خیلی محشره.  ولی من هم 718 دارم هم 7100 ولی صدای 7100 واقعا عالیه.اصلا ساب jbl 1000 در برابر باند 7100 از لحاظ خروجی باکس کم میاره.  توصیه میکنم 7100 بخرین با یه جفت 718 سفید,0
هرکی دنبال پاور بانک قوی میگرده یک ثانیه صبر نکنه بدون شک بخره شارژ دهی فوق‌العاده داره گوشیم z5 پریمیوم 8 بار کامل شارژ میکنه از شارژر فابریک سریع تر یه جورایی میخوای شارژش تموم کنی فقط به زور بزنی به شارژ هرچی سریعتر قیمتش فقط تو دیجی کالا خیلی بالا بود تقریباً 30 تومان نصب به بقیه فروشگاه ها که فقط این مورد از جای دیگه ای تهیه کردم ولی در کل پاور بانک عالی عالی سومین پاور بانکی که خریدم فوق‌العاده پر کاربرد و خوبه شک نکنید بگیرید...   در ضمن یکی از دوستان اشاره کرده بود لب تاپ به خوبی شارژ میکنه که تعجب کردم احتمالاً ایشون گروه سولو نخریدن و از گروه ای یو اس بی شرکت روموس خریدن گول نخورید اگه شارژ لب تاپ نیاز دارین با تشکر...,0
من این بازی رو میخوام دی جی موجودش کن تا تابستون تموم نشده . من این بازی رو میخوام.,0
سلام من این محافظ میخواممم کی موجود می کنید ؟؟؟ دیحی جونم موجودش کن پیشنهاد ویژه هم بذاری خیلی عالی میشه امیدوارم قیمتش خوب باشه,0
با سلام.  تو یه سایتی در قسمت نطرات خوندم 7100 بافر داره و تو 7200 اصلاح شده!!!  این یعنی چی؟میشه بگید چه مشکلی داره چون من قصد خرید 7100 رو دارم,1
کاغذ باکیفیتی و چسب محکمی داره. وقتی جایی می چسبونیدش امکان نداره خودبخود کنده بشه.,0
سلا م ممنون بابت اطلاع رسانیتون  میخواستم بدونم این محصول فقط رنگ مشکی داره یا رنگای دیگه مثل سفید داره  ممنون,1
فوق العادس تاچندروزدیگه میخرمش.,0
با سلام خدمت دوستان من این گوشیرو 2ماهه استفادش میکنم نقاط ظعفشرو خواستم در میان بگذارم 1 باطریش شب ها تا صبح حدودو 30الی 40درصد باطری خالی میکنه   صفحه نمایش اگه خیلی باهاش کار کنی هنگ میکنه باید بزادی سرد بشه تا درست بشه وقتی کسی تماس میگیره بعضی وقتا از صفحه لمسی نمیشه تماس باز کرد   بلندگوش ضعیفه در ضمن مال من ساخت چین نمیدونم اصلی تقلبی هم داره یانه اگه کسی اطلاع داره لطفا راهنمایی کنه   نقاط قوتشم طراحیش خوبه دوسیم کارت بودنش خوبه سرعت اینترتم خوبه روی هم گوشی بدی نیست نسبت به قیمتش   باتشکر,0
"با سلام به دیجی کالای عزیز, میشه لطفا این محصول رو تو این هفته شگفت انگیزش کنید؟",1
هواپز عالی ای هست. من تو شگفت انگیز خریدمش 625 تومن.  امروز توی منطقه آزاد انزلی قیمت کردم 575 تومن  سیب زمینی سرخ کرده رو عالی درست میکنه  مرغ سرخ کرده رو 30 الی 40 دقیق طول میده تا بپزه، اما برای برشته شدن بیشتر زمان میبره  درکل خیلی خوبه!,0
واقعا عالیه من دوسال دارم صبح تا شب روشنه واقعا بدون عیب هست,0
سلام میخواستم بدونم بازی اسیس هم پخش میکنه,1
دوستان به سیلیکون پاور هم فکر کنید من اولین بار توی عمرم یه فلش گرفتم ، هنوزم داره کار میکنه اونم شیش یا هفت سال پیش بود ، سرعتش هم عالیه تازه اون قدیمیشه.,0
خب من خیلی وقت بود دنبال گوشی مناسب میگشتم بین g2 و g2mini و s4 و nexus5 گیر کرده بودم خب خداییش مقایسه ی این سه ابر قدرت با هونور نشدنیه اما   من نظر دوستانی رو که تعریف کردن تایید میکنم من خریدمش ازشم راضیم دورببینش کمی بهتر از g700 مخصوصا دوربین جلوش اما فیلم برداریشو موندم خیلی با کیفیته واسم جالبه  آره بدنه ی ضعیفی داره اما من وسایلمو خوب نگه میدارم پس چندان مشکلی نیست  از لحاظ کار با نرم افزار که فکر نمیکنم کسی به مشکل بخور مخصوصا گیمرا اما اما اونایی که براشون ثبت لحطه ها و عکس با کفیت واسشون خیلی مهمه بهشون s2 و g2mini  رو پیش نهاد میکنم البته تو رنج قیمت پایین ولی انصافا از خریدم راضیم چرا که امکاناتی که دوستم با نصب نرم افزار و آبدیت های مکرر رو g700 داشت رو این تو فرم دست نخوردش داره و خیلی جالبه از  من از یه طرف با هاش بازی میکنم و در حین حال با بلوتوث بهش فایل میفرستم و همزمان بلوتوثشو با لب تابم به اشتراک میزارم که صدای گوشیمو با بلوتوث از لب تاب پخش کنه اما شما بگی مکثی تو کارش باشه نیس  پس کسی که قیمت و رم 2 براش مهمه به قول دوستان تو خریدش شک نکنید...  و این نکته یادتون نره خیلی مهمه که گوشی رو تو دستت میگیری ازش خوشت بیاد من تو مغازه با g700  و البه با هونر ایکس 3 مقایسه کردمش خیلی خوش دست تر و شکیل تر و حاشیه کمتر داره و اینکه آرم هوآوی نداره خیلی هم به نظر من خوبه ابته تو اطلاعات گوشی نوشته واسه شرکت هوآوی هست همینطور پشت گوشی پس حرف این برادرای شکاکو گوش نکین و شنیدم که میخواد کیتکت این گوشی هم بیاد که البته تازه یک ماهه تولید و عرضه شده...,1
نزدیک به یک ماه این گوشی رو از این سایت خریدم حافظه داخلی در دسترس کاربر 4 گیگ بیشتر نیست و اینکه زود داغ می کنه جوری که می ترسم ازش دیگه استفاده کنم و یکی دو بار هم قفل کرده غیر از این موارد گوشی خوبیه,0
